Time [s]	Quad Ch.  1(Target)[mbar]	Quad Ch.  1(Read)[mbar]	Quad Ch.  2(Target)[mbar]	Quad Ch.  2(Read)[mbar]	Quad Ch.  3(Target)[mbar]	Quad Ch.  3(Read)[mbar]	Quad Ch.  4(Target)[mbar]	Quad Ch.  4(Read)[mbar]	qm(Target) [µl/min]	qm(Read)[µl/min]	
427.5720	0.0000	-0.7349	-33.8579	-34.3207	0.0000	-0.4102	0.0000	-0.6622	250.0000	156.3564	
427.6220	0.0000	-0.3076	-33.7824	-34.7479	0.0000	-0.4102	0.0000	-0.4486	250.0000	154.2506	
427.6720	0.0000	-0.5212	-33.6463	-34.3207	0.0000	-0.1965	0.0000	-0.4486	250.0000	148.6231	
427.7220	0.0000	-0.5212	-33.5585	-34.5343	0.0000	-0.4102	0.0000	-0.6622	250.0000	146.0036	
427.7730	0.0000	-0.5212	-33.4242	-34.3207	0.0000	-0.4102	0.0000	-0.4486	250.0000	140.6626	
427.8230	0.0000	-0.0940	-33.3319	-34.3207	0.0000	-0.1965	0.0000	-0.6622	250.0000	137.9731	
427.8720	0.0000	-0.0940	-33.2747	-34.3207	0.0000	-0.1965	0.0000	-0.8759	250.0000	137.4129	
427.9230	0.0000	-0.0940	-33.2374	-34.1071	0.0000	-0.4102	0.0000	-0.2350	250.0000	139.0964	
427.9720	0.0000	-0.0940	-33.2071	-33.8934	0.0000	-0.4102	0.0000	-0.4486	250.0000	139.0964	
428.0230	0.0000	-0.3076	-33.1540	-33.6798	0.0000	-0.4102	0.0000	-0.4486	250.0000	138.6932	
428.0720	0.0000	-0.3076	-33.2017	-33.6798	0.0000	-0.1965	0.0000	-0.2350	250.0000	144.3773	
428.1230	0.0000	-0.3076	-33.1180	-33.4662	0.0000	-0.6238	0.0000	-0.6622	250.0000	142.0304	
428.1730	0.0000	-0.5212	-33.1017	-33.4662	0.0000	-0.4102	0.0000	-0.4486	250.0000	143.7815	
428.2220	0.0000	-0.3076	-33.2208	-33.4662	0.0000	-0.4102	0.0000	-0.4486	250.0000	153.5198	
428.2720	0.0000	-0.3076	-33.2274	-33.2526	0.0000	-0.1965	0.0000	-0.4486	250.0000	156.3769	
428.3230	0.0000	-0.3076	-33.1178	-33.6798	0.0000	-0.4102	0.0000	-0.4486	250.0000	152.2622	
428.3720	0.0000	-0.3076	-33.0445	-33.6798	0.0000	-0.4102	0.0000	-0.2350	250.0000	150.3223	
428.4220	0.0000	-0.0940	-33.1847	-33.4662	0.0000	-0.1965	0.0000	-0.6622	250.0000	161.1888	
428.4720	0.0000	-0.3076	-32.9920	-33.4662	0.0000	-0.1965	0.0000	-0.6622	250.0000	151.9577	
428.5230	0.0000	-0.3076	-32.8417	-33.4662	0.0000	-0.4102	0.0000	-0.4486	250.0000	145.5206	
428.5730	0.0000	-0.3076	-32.7937	-33.4662	0.0000	-0.1965	0.0000	-0.4486	250.0000	145.3090	
428.6220	0.0000	-0.3076	-32.8950	-33.2526	0.0000	-0.4102	0.0000	-0.2350	250.0000	153.9974	
428.6730	0.0000	-0.3076	-32.8535	-33.4662	0.0000	-0.4102	0.0000	-0.4486	250.0000	153.9974	
428.7230	0.0000	-0.3076	-32.8270	-33.4662	0.0000	-0.1965	0.0000	-0.4486	250.0000	158.8545	
428.7730	0.0000	-0.3076	-32.8553	-33.4662	0.0000	-0.1965	0.0000	-0.4486	250.0000	158.8545	
428.8220	0.0000	-0.0940	-32.8176	-33.4662	0.0000	-0.4102	0.0000	-0.4486	250.0000	158.9120	
428.8720	0.0000	-0.0940	-32.7161	-33.2526	0.0000	-0.4102	0.0000	-0.6622	250.0000	155.1439	
428.9230	0.0000	-0.5212	-32.7094	-33.4662	0.0000	-0.1965	0.0000	-0.4486	250.0000	157.1160	
428.9730	0.0000	-0.5212	-32.6184	-33.4662	0.0000	-0.4102	0.0000	-0.6622	250.0000	154.0912	
429.0220	0.0000	-0.5212	-32.6314	-32.8253	0.0000	-0.4102	0.0000	-0.2350	250.0000	157.2798	
429.0730	0.0000	-0.3076	-32.4968	-33.0389	0.0000	-0.4102	0.0000	-0.4486	250.0000	151.6393	
429.1230	0.0000	-0.3076	-32.4611	-33.0389	0.0000	-0.4102	0.0000	-0.4486	250.0000	152.0547	
429.1720	0.0000	-0.3076	-32.5305	-33.0389	0.0000	-0.1965	0.0000	-0.2350	250.0000	158.6694	
429.2230	0.0000	-0.0940	-32.4925	-33.2526	0.0000	-0.1965	0.0000	-0.6622	250.0000	155.9511	
429.2720	0.0000	-0.3076	-32.4074	-33.0389	0.0000	-0.4102	0.0000	-0.2350	250.0000	157.9983	
429.3220	0.0000	-0.5212	-32.4024	-33.0389	0.0000	-0.1965	0.0000	-0.6622	250.0000	156.8785	
429.3730	0.0000	-0.5212	-32.3533	-33.0389	0.0000	-0.4102	0.0000	-0.4486	250.0000	157.4229	
429.4220	0.0000	-0.5212	-32.2983	-33.0389	0.0000	-0.1965	0.0000	-0.4486	250.0000	156.4870	
429.4720	0.0000	-0.3076	-32.2521	-32.6117	0.0000	-0.4102	0.0000	-0.4486	250.0000	156.1599	
429.5230	0.0000	-0.0940	-32.2121	-32.8253	0.0000	-0.1965	0.0000	-0.6622	250.0000	156.1066	
429.5720	0.0000	-0.3076	-32.0994	-33.0389	0.0000	-0.4102	0.0000	-0.4486	250.0000	151.7679	
429.6230	0.0000	-0.5212	-32.0576	-33.0389	0.0000	-0.1965	0.0000	-0.4486	250.0000	154.4507	
429.6720	0.0000	-0.0940	-32.0615	-32.8253	0.0000	-0.4102	0.0000	-0.4486	250.0000	158.2629	
429.7230	0.0000	-0.3076	-32.0861	-32.8253	0.0000	-0.4102	0.0000	-0.2350	250.0000	157.8401	
429.7720	0.0000	-0.3076	-32.0187	-32.8253	0.0000	-0.4102	0.0000	-0.4486	250.0000	156.5783	
429.8220	0.0000	-0.3076	-32.0728	-32.3981	0.0000	-0.4102	0.0000	-0.4486	250.0000	162.1684	
429.8720	0.0000	-0.3076	-32.2334	-32.6117	0.0000	-0.4102	0.0000	-0.6622	250.0000	174.0134	
429.9220	0.0000	-0.0940	-32.1823	-32.6117	0.0000	-0.1965	0.0000	-0.6622	250.0000	172.8541	
429.9730	0.0000	-0.3076	-32.1889	-32.6117	0.0000	-0.4102	0.0000	-0.4486	250.0000	175.1977	
430.0220	0.0000	-0.5212	-32.1571	-32.6117	0.0000	-0.1965	0.0000	-0.4486	250.0000	172.0749	
430.0720	0.0000	-0.5212	-32.0719	-32.6117	0.0000	-0.4102	0.0000	-0.4486	250.0000	173.7474	
430.1220	0.0000	-0.3076	-32.0674	-32.8253	0.0000	-0.4102	0.0000	-0.6622	250.0000	174.2147	
430.1730	0.0000	-0.3076	-31.9683	-32.6117	0.0000	-0.4102	0.0000	-0.6622	250.0000	169.7658	
430.2230	0.0000	-0.0940	-31.8995	-32.6117	0.0000	-0.4102	0.0000	-0.4486	250.0000	167.6971	
430.2730	0.0000	-0.3076	-31.8400	-32.8253	0.0000	-0.4102	0.0000	-0.4486	250.0000	166.2098	
430.3220	0.0000	-0.5212	-31.8308	-32.6117	0.0000	-0.4102	0.0000	-0.6622	250.0000	167.7840	
430.3720	0.0000	-0.3076	-31.8845	-32.6117	0.0000	-0.4102	0.0000	-0.6622	250.0000	173.0390	
430.4230	0.0000	-0.5212	-31.7544	-32.3981	0.0000	-0.4102	0.0000	-0.6622	250.0000	167.2620	
430.4730	0.0000	-0.5212	-31.6670	-32.1844	0.0000	-0.1965	0.0000	-0.4486	250.0000	164.1172	
430.5230	0.0000	-0.3076	-31.7316	-32.1844	0.0000	-0.4102	0.0000	-0.4486	250.0000	170.1505	
430.5730	0.0000	-0.3076	-31.6943	-32.1844	0.0000	-0.6238	0.0000	-0.2350	250.0000	169.9492	
430.6220	0.0000	-0.3076	-31.7589	-32.1844	0.0000	-0.4102	0.0000	-0.6622	250.0000	175.7337	
430.6730	0.0000	-0.5212	-31.6961	-32.3981	0.0000	-0.1965	0.0000	-0.8759	250.0000	173.8735	
430.7220	0.0000	-0.5212	-31.5995	-32.1844	0.0000	-0.1965	0.0000	-0.4486	250.0000	170.0317	
430.7730	0.0000	-0.0940	-31.6241	-32.1844	0.0000	-0.4102	0.0000	-0.4486	250.0000	173.4952	
430.8230	0.0000	-0.0940	-31.8511	-32.6117	0.0000	-0.4102	0.0000	-0.6622	250.0000	188.8340	
430.8720	0.0000	-0.0940	-31.7112	-32.6117	0.0000	-0.1965	0.0000	-0.4486	250.0000	182.0596	
430.9230	0.0000	-0.0940	-31.6075	-32.3981	0.0000	-0.6238	0.0000	-0.4486	250.0000	177.6150	
430.9720	0.0000	-0.3076	-31.4583	-32.1844	0.0000	-0.4102	0.0000	-0.8759	250.0000	170.5730	
431.0220	0.0000	-0.0940	-31.3676	-32.3981	0.0000	-0.4102	0.0000	-0.8759	250.0000	167.2098	
431.0720	0.0000	-0.3076	-31.4038	-32.1844	0.0000	-0.4102	0.0000	-0.4486	250.0000	171.4197	
431.1220	0.0000	-0.5212	-31.3839	-31.9708	0.0000	-0.1965	0.0000	-0.6622	250.0000	172.1712	
431.1730	0.0000	-0.3076	-31.3201	-31.7572	0.0000	-0.6238	0.0000	-0.6622	250.0000	170.3507	
431.2220	0.0000	-0.3076	-31.3298	-32.1844	0.0000	-0.1965	0.0000	-0.4486	250.0000	172.9233	
431.2720	0.0000	-0.3076	-31.3706	-31.7572	0.0000	-0.1965	0.0000	-0.2350	250.0000	177.2957	
431.3220	0.0000	-0.5212	-31.3565	-31.7572	0.0000	-0.4102	0.0000	-0.2350	250.0000	178.2816	
431.3720	0.0000	-0.3076	-31.3741	-31.9708	0.0000	-0.4102	0.0000	-0.6622	250.0000	181.1059	
431.4220	0.0000	-0.3076	-31.4090	-31.9708	0.0000	-0.1965	0.0000	-0.4486	250.0000	184.8567	
431.4720	0.0000	-0.5212	-31.3161	-31.7572	0.0000	-0.4102	0.0000	-0.4486	250.0000	181.1014	
431.5230	0.0000	-0.3076	-31.2882	-32.1844	0.0000	-0.4102	0.0000	-0.4486	250.0000	179.1274	
431.5720	0.0000	-0.3076	-31.2253	-32.1844	0.0000	-0.4102	0.0000	-0.4486	250.0000	176.9612	
431.6230	0.0000	-0.3076	-31.1582	-31.9708	0.0000	-0.4102	0.0000	-0.4486	250.0000	176.9612	
431.6720	0.0000	-0.0940	-31.1410	-32.1844	0.0000	-0.1965	0.0000	-0.6622	250.0000	177.7940	
431.7220	0.0000	-0.7349	-30.9895	-31.7572	0.0000	-0.4102	0.0000	-0.4486	250.0000	170.7252	
431.7730	0.0000	-0.5212	-30.9834	-31.7572	0.0000	-0.4102	0.0000	-0.4486	250.0000	172.3446	
431.8220	0.0000	-0.3076	-30.9242	-31.5436	0.0000	-0.4102	0.0000	-0.4486	250.0000	170.7683	
431.8730	0.0000	-0.3076	-30.9401	-31.5436	0.0000	-0.1965	0.0000	-0.6622	250.0000	176.1850	
431.9230	0.0000	-0.0940	-30.9499	-31.5436	0.0000	-0.4102	0.0000	-0.6622	250.0000	176.4808	
431.9730	0.0000	-0.5212	-30.9236	-31.5436	0.0000	-0.1965	0.0000	-0.2350	250.0000	177.3932	
432.0220	0.0000	-0.3076	-30.9080	-31.3300	0.0000	-0.4102	0.0000	-0.4486	250.0000	177.3932	
432.0730	0.0000	-0.3076	-35.1680	-31.7572	0.0000	-0.4102	0.0000	-0.4486	0.0000	178.4852	
432.1220	0.0000	-0.0940	-35.3122	-32.8253	0.0000	-0.4102	0.0000	-0.4486	0.0000	182.4255	
432.1720	0.0000	-0.0940	-35.3708	-34.1071	0.0000	-0.6238	0.0000	-0.6622	0.0000	181.4072	
432.2230	0.0000	-0.3076	-35.3651	-35.6024	0.0000	-0.6238	0.0000	-0.4486	0.0000	176.5602	
432.2730	0.0000	-0.5212	-35.4374	-36.6705	0.0000	-0.4102	0.0000	-0.4486	0.0000	154.2395	
432.3220	0.0000	-0.5212	-35.1334	-37.3114	0.0000	-0.4102	0.0000	-0.4486	0.0000	131.0040	
432.3730	0.0000	-0.0940	-34.8028	-37.7386	0.0000	-0.4102	0.0000	-0.6622	0.0000	111.0172	
432.4220	0.0000	-0.0940	-34.5168	-37.9523	0.0000	-0.4102	0.0000	-0.4486	0.0000	111.0172	
432.4730	0.0000	-0.3076	-34.0861	-37.3114	0.0000	-0.1965	0.0000	-0.6622	0.0000	82.9231	
432.5230	0.0000	-0.3076	-33.7769	-36.6705	0.0000	-0.4102	0.0000	-0.6622	0.0000	62.7112	
432.5730	0.0000	-0.3076	-33.7066	-35.8160	0.0000	-0.4102	0.0000	-0.4486	0.0000	57.0091	
432.6230	0.0000	-0.3076	-33.8116	-34.7479	0.0000	-0.1965	0.0000	-0.4486	0.0000	72.4361	
432.6720	0.0000	-0.3076	-34.0207	-34.3207	0.0000	-0.4102	0.0000	-0.6622	0.0000	93.0377	
432.7230	0.0000	-0.5212	-34.4038	-33.8934	0.0000	-0.4102	0.0000	-0.4486	0.0000	108.0700	
432.7730	0.0000	-0.3076	-34.7013	-33.8934	0.0000	-0.4102	0.0000	-0.6622	0.0000	123.2989	
432.8220	0.0000	-0.3076	-35.0066	-34.1071	0.0000	-0.4102	0.0000	-0.6622	0.0000	123.2989	
432.8720	0.0000	-0.7349	-35.3664	-34.5343	0.0000	-0.4102	0.0000	-0.4486	0.0000	141.2596	
432.9230	0.0000	-0.5212	-35.6093	-35.1752	0.0000	-0.4102	0.0000	-0.2350	0.0000	152.0805	
432.9720	0.0000	-0.3076	-35.6431	-35.3888	0.0000	-0.1965	0.0000	-0.4486	0.0000	150.2716	
433.0230	0.0000	-0.3076	-35.4924	-35.8160	0.0000	-0.4102	0.0000	-0.2350	0.0000	134.0413	
433.0720	0.0000	-0.0940	-35.4902	-36.4569	0.0000	-0.4102	0.0000	-0.2350	0.0000	128.5704	
433.1230	0.0000	-0.0940	-35.4536	-36.6705	0.0000	-0.4102	0.0000	-0.4486	0.0000	115.5572	
433.1720	0.0000	-0.3076	-35.2856	-36.8842	0.0000	-0.4102	0.0000	-0.4486	0.0000	109.3758	
433.2230	0.0000	-0.0940	-35.2280	-36.6705	0.0000	-0.4102	0.0000	-0.0214	0.0000	109.3758	
433.2720	0.0000	-0.3076	-35.0421	-36.6705	0.0000	-0.4102	0.0000	-0.4486	0.0000	95.6821	
433.3220	0.0000	-0.5212	-35.0103	-36.6705	0.0000	-0.4102	0.0000	-0.4486	0.0000	91.4266	
433.3720	0.0000	-0.5212	-35.0868	-36.2433	0.0000	-0.1965	0.0000	-0.4486	0.0000	93.6896	
433.4230	0.0000	-0.7349	-35.0491	-36.0297	0.0000	-0.6238	0.0000	-0.2350	0.0000	91.0150	
433.4720	0.0000	-0.3076	-35.1195	-35.8160	0.0000	-0.1965	0.0000	-0.4486	0.0000	97.5896	
433.5220	0.0000	-0.3076	-35.2698	-35.6024	0.0000	-0.4102	0.0000	-0.2350	0.0000	99.6835	
433.5720	0.0000	-0.3076	-35.3479	-35.8160	0.0000	-0.4102	0.0000	-0.4486	0.0000	105.0864	
433.6230	0.0000	-0.3076	-35.4817	-35.8160	0.0000	-0.4102	0.0000	-0.2350	0.0000	105.0864	
433.6720	0.0000	-0.3076	-35.5681	-35.8160	0.0000	-0.1965	0.0000	-0.4486	0.0000	107.5743	
433.7220	0.0000	-0.0940	-35.7090	-35.8160	0.0000	-0.1965	0.0000	-0.2350	0.0000	113.1717	
433.7730	0.0000	-0.3076	-35.8573	-36.2433	0.0000	-0.1965	0.0000	-0.4486	0.0000	119.0655	
433.8220	0.0000	-0.5212	-35.7949	-36.2433	0.0000	-0.1965	0.0000	-0.4486	0.0000	112.3973	
433.8720	0.0000	-0.3076	-35.7216	-36.4569	0.0000	-0.4102	0.0000	-0.4486	0.0000	92.3278	
433.9220	0.0000	-0.5212	-35.5440	-36.2433	0.0000	-0.4102	0.0000	-0.4486	0.0000	96.7928	
433.9720	0.0000	-0.3076	-35.6595	-36.6705	0.0000	-0.1965	0.0000	-0.4486	0.0000	104.3956	
434.0220	0.0000	-0.5212	-35.8314	-36.4569	0.0000	-0.4102	0.0000	-0.2350	0.0000	104.3956	
434.0730	0.0000	-0.3076	-35.8364	-36.8842	0.0000	-0.1965	0.0000	-0.4486	0.0000	102.0585	
434.1220	0.0000	-0.0940	-35.7106	-36.6705	0.0000	-0.4102	0.0000	-0.4486	0.0000	92.2079	
434.1730	0.0000	-0.5212	-35.8290	-36.6705	0.0000	-0.4102	0.0000	-0.6622	0.0000	96.8199	
434.2220	0.0000	-0.3076	-35.8189	-36.6705	0.0000	-0.1965	0.0000	-0.6622	0.0000	93.8783	
434.2720	0.0000	-0.0940	-35.8306	-36.2433	0.0000	-0.4102	0.0000	-0.2350	0.0000	90.4316	
434.3230	0.0000	-0.3076	-35.8391	-36.4569	0.0000	-0.4102	0.0000	-0.4486	0.0000	93.0532	
434.3720	0.0000	-0.0940	-35.9231	-36.4569	0.0000	-0.1965	0.0000	-0.4486	0.0000	94.1019	
434.4220	0.0000	-0.5212	-35.9797	-36.4569	0.0000	-0.4102	0.0000	-0.6622	0.0000	94.1019	
434.4730	0.0000	-0.3076	-36.0323	-36.6705	0.0000	-0.4102	0.0000	-0.4486	0.0000	94.8592	
434.5230	0.0000	-0.5212	-36.1040	-36.6705	0.0000	-0.4102	0.0000	-0.4486	0.0000	96.7073	
434.5730	0.0000	-0.5212	-36.0775	-36.6705	0.0000	-0.1965	0.0000	-0.4486	0.0000	92.6906	
434.6220	0.0000	-0.3076	-35.9952	-36.8842	0.0000	-0.1965	0.0000	-0.6622	0.0000	85.5606	
434.6720	0.0000	-0.3076	-36.0940	-36.6705	0.0000	-0.1965	0.0000	-0.6622	0.0000	95.7321	
434.7220	0.0000	-0.5212	-36.2428	-36.8842	0.0000	-0.4102	0.0000	-0.4486	0.0000	94.6475	
434.7730	0.0000	-0.3076	-36.2657	-37.0978	0.0000	-0.4102	0.0000	-0.2350	0.0000	91.3941	
434.8220	0.0000	-0.5212	-36.2503	-36.8842	0.0000	-0.4102	0.0000	-0.4486	0.0000	91.3941	
434.8730	0.0000	-0.3076	-36.2911	-36.8842	0.0000	-0.4102	0.0000	-0.4486	0.0000	91.5271	
434.9220	0.0000	-0.5212	-36.3055	-37.0978	0.0000	-0.4102	0.0000	-0.6622	0.0000	90.0879	
434.9720	0.0000	-0.0940	-36.3705	-36.8842	0.0000	-0.1965	0.0000	-0.4486	0.0000	91.6647	
435.0220	0.0000	-0.5212	-36.2521	-37.0978	0.0000	-0.4102	0.0000	-0.6622	0.0000	72.6613	
435.0730	0.0000	-0.3076	-36.1215	-37.3114	0.0000	-0.1965	0.0000	-0.6622	0.0000	77.5973	
435.1230	0.0000	-0.3076	-36.2361	-36.8842	0.0000	-0.1965	0.0000	-0.6622	0.0000	73.7805	
435.1720	0.0000	-0.5212	-36.2044	-36.6705	0.0000	-0.4102	0.0000	-0.2350	0.0000	74.9093	
435.2230	0.0000	-0.3076	-36.2544	-36.8842	0.0000	-0.4102	0.0000	-0.2350	0.0000	74.9093	
435.2720	0.0000	-0.5212	-36.4051	-37.0978	0.0000	-0.4102	0.0000	-0.2350	0.0000	81.8577	
435.3220	0.0000	-0.3076	-36.4263	-36.8842	0.0000	-0.4102	0.0000	-0.2350	0.0000	81.0637	
435.3730	0.0000	-0.0940	-36.4786	-37.0978	0.0000	-0.1965	0.0000	-0.4486	0.0000	82.1111	
435.4220	0.0000	-0.3076	-36.5756	-36.8842	0.0000	-0.4102	0.0000	-0.4486	0.0000	85.5848	
435.4720	0.0000	0.1196	-36.6102	-37.3114	0.0000	-0.4102	0.0000	-0.4486	0.0000	82.5064	
435.5230	0.0000	-0.5212	-36.5939	-37.3114	0.0000	-0.4102	0.0000	-0.2350	0.0000	82.8910	
435.5730	0.0000	-0.0940	-36.6348	-37.3114	0.0000	-0.4102	0.0000	-0.4486	0.0000	81.0657	
435.6220	0.0000	-0.3076	-36.6388	-37.5250	0.0000	-0.4102	0.0000	-0.4486	0.0000	81.0657	
435.6730	0.0000	-0.3076	-36.5770	-37.3114	0.0000	-0.4102	0.0000	-0.4486	0.0000	75.4054	
435.7230	0.0000	-0.5212	-36.6695	-37.5250	0.0000	-0.4102	0.0000	-0.2350	0.0000	78.9159	
435.7730	0.0000	-0.5212	-36.7292	-37.3114	0.0000	-0.1965	0.0000	-0.4486	0.0000	80.4942	
435.8230	0.0000	-0.5212	-36.7732	-37.3114	0.0000	-0.1965	0.0000	-1.0895	0.0000	81.0310	
435.8720	0.0000	-0.3076	-36.6717	-37.5250	0.0000	-0.4102	0.0000	-0.6622	0.0000	72.9413	
435.9230	0.0000	-0.0940	-36.5570	-37.5250	0.0000	-0.1965	0.0000	-0.8759	0.0000	64.2994	
435.9730	0.0000	-0.3076	-36.7513	-37.5250	0.0000	-0.4102	0.0000	-0.4486	0.0000	74.2366	
436.0230	0.0000	-0.3076	-36.7828	-37.3114	0.0000	-0.4102	0.0000	-0.4486	0.0000	80.0827	
436.0730	0.0000	-0.5212	-36.8420	-37.5250	0.0000	-0.1965	0.0000	-0.4486	0.0000	75.7513	
436.1230	0.0000	-0.5212	-36.8742	-37.5250	0.0000	-0.4102	0.0000	-0.6622	0.0000	75.7513	
436.1720	0.0000	-0.3076	-36.8931	-37.5250	0.0000	-0.4102	0.0000	-0.4486	0.0000	74.9711	
436.2230	0.0000	-0.0940	-37.0272	-37.5250	0.0000	-0.4102	0.0000	-0.4486	0.0000	81.0474	
436.2730	0.0000	-0.3076	-36.9471	-37.7386	0.0000	-0.1965	0.0000	-0.4486	0.0000	74.2395	
436.3230	0.0000	-0.3076	-36.8872	-37.5250	0.0000	-0.1965	0.0000	-0.2350	0.0000	68.8101	
436.3720	0.0000	-0.5212	-36.8285	-37.5250	0.0000	-0.1965	0.0000	-0.2350	0.0000	63.5962	
436.4230	0.0000	-0.3076	-36.8556	-37.7386	0.0000	-0.4102	0.0000	-0.2350	0.0000	62.5150	
436.4720	0.0000	-0.3076	-36.9679	-37.5250	0.0000	-0.4102	0.0000	-0.2350	0.0000	68.7103	
436.5230	0.0000	-0.5212	-36.9171	-37.7386	0.0000	-0.1965	0.0000	-0.4486	0.0000	63.9391	
436.5730	0.0000	-0.3076	-36.9817	-37.7386	0.0000	-0.4102	0.0000	-0.4486	0.0000	66.1382	
436.6230	0.0000	-0.5212	-37.0138	-37.5250	0.0000	-0.4102	0.0000	-0.2350	0.0000	66.3777	
436.6720	0.0000	-0.3076	-37.2457	-37.5250	0.0000	-0.4102	0.0000	-0.4486	0.0000	78.5131	
436.7220	0.0000	-0.3076	-37.3800	-37.5250	0.0000	-0.1965	0.0000	-0.4486	0.0000	84.5401	
436.7730	0.0000	-0.3076	-37.1830	-37.9523	0.0000	-0.6238	0.0000	-0.0214	0.0000	70.6842	
436.8220	0.0000	-0.0940	-37.2124	-37.9523	0.0000	-0.4102	0.0000	-0.6622	0.0000	68.5492	
436.8720	0.0000	-0.0940	-37.2925	-37.9523	0.0000	-0.4102	0.0000	-0.4486	0.0000	73.7026	
436.9220	0.0000	-0.3076	-37.4004	-37.9523	0.0000	-0.4102	0.0000	-0.4486	0.0000	78.2664	
436.9720	0.0000	-0.5212	-37.5003	-38.1659	0.0000	-0.1965	0.0000	-0.4486	0.0000	82.2427	
437.0230	0.0000	-0.5212	-37.4330	-38.1659	0.0000	-0.4102	0.0000	-0.4486	0.0000	76.1472	
437.0720	0.0000	-0.3076	-37.2718	-38.1659	0.0000	-0.1965	0.0000	-0.4486	0.0000	64.6078	
437.1220	0.0000	-0.5212	-37.1978	-38.1659	0.0000	-0.1965	0.0000	-0.4486	0.0000	58.5562	
437.1720	0.0000	-0.3076	-37.2234	-38.1659	0.0000	-0.1965	0.0000	-0.6622	0.0000	58.5955	
437.2230	0.0000	-0.3076	-37.2478	-38.1659	0.0000	-0.4102	0.0000	-0.2350	0.0000	56.8583	
437.2720	0.0000	-0.3076	-37.1275	-38.1659	0.0000	-0.1965	0.0000	-0.4486	0.0000	49.9710	
437.3220	0.0000	-0.3076	-37.1451	-38.1659	0.0000	-0.1965	0.0000	-0.0214	0.0000	49.7549	
437.3730	0.0000	-0.3076	-37.1712	-37.7386	0.0000	-0.4102	0.0000	-0.2350	0.0000	50.0501	
437.4220	0.0000	-0.0940	-37.2395	-37.7386	0.0000	-0.4102	0.0000	-0.4486	0.0000	52.8237	
437.4720	0.0000	-0.5212	-37.2711	-37.7386	0.0000	-0.1965	0.0000	-0.4486	0.0000	53.3772	
437.5220	0.0000	-0.3076	-37.4244	-37.7386	0.0000	-0.1965	0.0000	-0.4486	0.0000	61.0943	
437.5720	0.0000	-0.3076	-37.5491	-37.7386	0.0000	-0.4102	0.0000	-0.6622	0.0000	66.9437	
437.6220	0.0000	-0.3076	-37.5769	-37.7386	0.0000	-0.4102	0.0000	-0.6622	0.0000	66.5159	
437.6730	0.0000	-0.0940	-37.6386	-37.9523	0.0000	-0.4102	0.0000	-0.4486	0.0000	68.9031	
437.7220	0.0000	-0.3076	-37.6641	-38.1659	0.0000	-0.4102	0.0000	-0.6622	0.0000	68.6725	
437.7720	0.0000	-0.3076	-37.5414	-38.3795	0.0000	-0.4102	0.0000	-0.6622	0.0000	59.6274	
437.8220	0.0000	-0.3076	-37.5864	-38.1659	0.0000	-0.4102	0.0000	-0.6622	0.0000	60.7945	
437.8730	0.0000	-0.5212	-37.5797	-38.3795	0.0000	-0.4102	0.0000	-0.2350	0.0000	58.8426	
437.9220	0.0000	-0.5212	-37.4873	-38.3795	0.0000	0.0171	0.0000	-0.6622	0.0000	51.8816	
437.9720	0.0000	-0.3076	-37.4185	-38.3795	0.0000	-0.4102	0.0000	-0.6622	0.0000	46.4965	
438.0230	0.0000	-0.5212	-37.4719	-38.3795	0.0000	-0.4102	0.0000	-0.4486	0.0000	48.4757	
438.0730	0.0000	-0.7349	-37.5803	-38.1659	0.0000	-0.4102	0.0000	-0.4486	0.0000	53.7241	
438.1220	0.0000	-0.5212	-37.6575	-38.1659	0.0000	-0.6238	0.0000	-0.4486	0.0000	56.9319	
438.1730	0.0000	-0.0940	-37.6267	-38.3795	0.0000	-0.6238	0.0000	-0.4486	0.0000	53.6835	
438.2220	0.0000	-0.5212	-37.6597	-38.3795	0.0000	-0.4102	0.0000	-0.4486	0.0000	54.2939	
438.2720	0.0000	-0.0940	-37.5909	-38.3795	0.0000	-0.4102	0.0000	-0.6622	0.0000	48.8290	
438.3220	0.0000	-0.0940	-37.6065	-38.3795	0.0000	-0.1965	0.0000	-0.6622	0.0000	48.5510	
438.3720	0.0000	-0.5212	-37.6596	-38.1659	0.0000	-0.4102	0.0000	-0.4486	0.0000	50.4437	
438.4230	0.0000	-0.3076	-37.7328	-38.3795	0.0000	-0.1965	0.0000	-0.4486	0.0000	53.5117	
438.4730	0.0000	-0.5212	-37.7546	-38.1659	0.0000	-0.4102	0.0000	-0.4486	0.0000	53.4614	
438.5220	0.0000	-0.5212	-37.7931	-38.1659	0.0000	-0.4102	0.0000	-0.6622	0.0000	54.3932	
438.5720	0.0000	-0.0940	-37.8452	-38.3795	0.0000	-0.4102	0.0000	-0.6622	0.0000	56.1291	
438.6230	0.0000	-0.3076	-37.8171	-38.5931	0.0000	-0.1965	0.0000	-0.4486	0.0000	53.0646	
438.6730	0.0000	-0.3076	-37.8010	-38.5931	0.0000	-0.1965	0.0000	-0.6622	0.0000	50.7462	
438.7230	0.0000	-0.3076	-37.7955	-38.5931	0.0000	-0.4102	0.0000	-0.2350	0.0000	49.1735	
438.7730	0.0000	-0.3076	-37.8367	-38.8068	0.0000	-0.4102	0.0000	-0.4486	0.0000	50.3370	
438.8230	0.0000	-0.3076	-37.8470	-38.8068	0.0000	-0.6238	0.0000	-0.4486	0.0000	49.6573	
