FeatureType,FeatureLabel,FeatureID,OutputItem,Actual,Nominal,Deviation,UpperTol,LowerTol,PassFail
Distance,芭府-1[8,1],669,SC,0.7519,,,,
Distance,芭府-1[8,2],679,SC,0.7742,,,,
Distance,芭府-1[8,3],689,SC,0.7654,,,,
Distance,芭府-1[8,4],699,SC,0.7569,,,,
Distance,芭府-1[8,5],709,SC,0.7523,,,,
Distance,芭府-1[8,6],719,SC,0.7647,,,,
Distance,芭府-1[8,7],729,SC,0.7608,,,,
Distance,芭府-1[8,8],739,SC,0.7593,,,,
Distance,芭府-1[8,9],749,SC,0.7717,,,,
Distance,芭府-1[8,10],759,SC,0.7656,,,,
Distance,芭府-1[8,11],769,SC,0.7886,,,,
Distance,芭府-1[9,2],779,SC,0.7474,,,,
Distance,芭府-1[9,3],789,SC,0.7767,,,,
Distance,芭府-1[9,4],799,SC,0.7917,,,,
Distance,芭府-1[9,5],809,SC,0.7632,,,,
Distance,芭府-1[9,6],819,SC,0.743,,,,
Distance,芭府-1[9,7],829,SC,0.7567,,,,
Distance,芭府-1[9,8],839,SC,0.7682,,,,
Distance,芭府-1[9,9],849,SC,0.7757,,,,
Distance,芭府-1[9,10],859,SC,0.7709,,,,
Distance,芭府-1[10,3],869,SC,0.7718,,,,
Distance,芭府-1[10,4],879,SC,0.7517,,,,
Distance,芭府-1[10,5],889,SC,0.7658,,,,
Distance,芭府-1[10,6],899,SC,0.7405,,,,
Distance,芭府-1[10,7],909,SC,0.7671,,,,
Distance,芭府-1[10,8],919,SC,0.7752,,,,
Distance,芭府-1[10,9],929,SC,0.7689,,,,
Distance,芭府-1[11,4],939,SC,0.749,,,,
Distance,芭府-1[11,5],949,SC,0.7639,,,,
Distance,芭府-1[11,6],959,SC,0.7643,,,,
Distance,芭府-1[11,7],969,SC,0.7858,,,,
Distance,芭府-1[11,8],979,SC,0.7566,,,,
,,,,,0.757940206,,,,
,,,,,0.01678282,,,,
,,,,,2.214267045,,,,
