FeatureType,FeatureLabel,FeatureID,OutputItem,Actual,Nominal,Deviation,UpperTol,LowerTol,PassFail
Distance,芭府-1[6,9],529,SC,0.7535,,,,
Distance,芭府-1[6,10],539,SC,0.7546,,,,
Distance,芭府-1[6,11],549,SC,0.7572,,,,
Distance,芭府-1[7,1],559,SC,0.7348,,,,
Distance,芭府-1[7,2],569,SC,0.7623,,,,
Distance,芭府-1[7,3],579,SC,0.7634,,,,
Distance,芭府-1[7,4],589,SC,0.7589,,,,
Distance,芭府-1[7,5],599,SC,0.7671,,,,
Distance,芭府-1[7,6],609,SC,0.7374,,,,
Distance,芭府-1[7,7],619,SC,0.7342,,,,
Distance,芭府-1[7,8],629,SC,0.7351,,,,
Distance,芭府-1[7,9],639,SC,0.7737,,,,
Distance,芭府-1[7,10],649,SC,0.76,,,,
Distance,芭府-1[7,11],659,SC,0.7509,,,,
Distance,芭府-1[8,1],669,SC,0.7345,,,,
Distance,芭府-1[8,2],679,SC,0.7447,,,,
Distance,芭府-1[8,3],689,SC,0.743,,,,
Distance,芭府-1[8,4],699,SC,0.7637,,,,
Distance,芭府-1[8,5],709,SC,0.7577,,,,
Distance,芭府-1[8,6],719,SC,0.7696,,,,
Distance,芭府-1[8,7],729,SC,0.7375,,,,
Distance,芭府-1[8,8],739,SC,0.7801,,,,
Distance,芭府-1[8,9],749,SC,0.777,,,,
Distance,芭府-1[8,10],759,SC,0.7563,,,,
Distance,芭府-1[8,11],769,SC,0.7563,,,,
Distance,芭府-1[9,2],779,SC,0.7707,,,,
Distance,芭府-1[9,3],789,SC,0.775,,,,
Distance,芭府-1[9,4],799,SC,0.7933,,,,
Distance,芭府-1[9,5],809,SC,0.7606,,,,
Distance,芭府-1[9,6],819,SC,0.7544,,,,
Distance,芭府-1[9,7],829,SC,0.7344,,,,
Distance,芭府-1[9,8],839,SC,0.7327,,,,
Distance,芭府-1[9,9],849,SC,0.7478,,,,
Distance,芭府-1[9,10],859,SC,0.7324,,,,
Distance,芭府-1[10,3],869,SC,0.7512,,,,
Distance,芭府-1[10,4],879,SC,0.7666,,,,
Distance,芭府-1[10,5],889,SC,0.7617,,,,
Distance,芭府-1[10,6],899,SC,0.7626,,,,
Distance,芭府-1[10,7],909,SC,0.7316,,,,
Distance,芭府-1[10,8],919,SC,0.7317,,,,
Distance,芭府-1[10,9],929,SC,0.7654,,,,
Distance,芭府-1[11,4],939,SC,0.7597,,,,
Distance,芭府-1[11,5],949,SC,0.762,,,,
Distance,芭府-1[11,6],959,SC,0.7522,,,,
Distance,芭府-1[11,7],969,SC,0.7409,,,,
Distance,芭府-1[11,8],979,SC,0.7563,,,,
,,,,,0.75217732,,,,
,,,,,0.014192549,,,,
,,,,,1.886862091,,,,
